epoch,step,train_loss:_epoch,train_loss:_step,val_loss:_epoch,val_loss:_step
2,419,,7.70212984085083,,
2,424,,7.5537590980529785,,
2,429,,7.334886074066162,,
2,434,,7.589080810546875,,
2,439,,7.336856365203857,,
2,444,,7.527005672454834,,
2,449,,7.269813060760498,,
2,454,,7.5590410232543945,,
2,459,,7.586795330047607,,
2,464,,7.338691234588623,,
2,469,,7.381745338439941,,
,8,,,,7.176257133483887
,9,,,,7.065524578094482
,10,,,,7.729549407958984
,11,,,,7.428617000579834
2,470,,,7.349987030029297,
2,470,7.525482654571533,,,
3,474,,7.086095809936523,,
3,479,,7.168028354644775,,
3,484,,7.881570339202881,,
3,489,,7.64206600189209,,
3,494,,7.798918724060059,,
3,499,,7.534226894378662,,
3,504,,6.746209621429443,,
3,509,,7.6785149574279785,,
3,514,,7.187732219696045,,
3,519,,7.514981746673584,,
3,524,,7.458223819732666,,
3,529,,8.102529525756836,,
3,534,,7.3643798828125,,
3,539,,7.640085220336914,,
3,544,,7.936297416687012,,
3,549,,6.853728294372559,,
3,554,,7.319260120391846,,
3,559,,7.287805080413818,,
3,564,,7.2658915519714355,,
3,569,,7.236158847808838,,
3,574,,7.426970481872559,,
3,579,,7.13633394241333,,
3,584,,7.013718128204346,,
3,589,,7.60508394241333,,
3,594,,7.44497537612915,,
3,599,,7.476235866546631,,
3,604,,7.620823860168457,,
3,609,,7.218664169311523,,
3,614,,7.781799793243408,,
3,619,,7.2168145179748535,,
3,624,,6.778781414031982,,
,12,,,,7.104847431182861
,13,,,,6.985671043395996
,14,,,,7.6561431884765625
,15,,,,7.370214462280273
3,627,,,7.279219150543213,
3,627,7.4370646476745605,,,
4,629,,7.484969139099121,,
4,634,,7.347986221313477,,
4,639,,7.598474979400635,,
4,644,,7.240869522094727,,
4,649,,7.608473777770996,,
4,654,,7.383133411407471,,
4,659,,7.648414134979248,,
4,664,,7.292186260223389,,
4,669,,7.635372161865234,,
4,674,,7.831215858459473,,
4,679,,7.670918941497803,,
4,684,,7.328879356384277,,
4,689,,7.5056657791137695,,
4,694,,7.561097145080566,,
4,699,,7.709390640258789,,
4,704,,7.829320907592773,,
4,709,,7.135834693908691,,
4,714,,7.38044548034668,,
4,719,,7.389897346496582,,
4,724,,7.11444091796875,,
4,729,,7.51112174987793,,
4,734,,7.42339563369751,,
4,739,,6.710251808166504,,
4,744,,7.319377899169922,,
4,749,,6.854516506195068,,
4,754,,6.939120769500732,,
4,759,,7.000813961029053,,
4,764,,6.998498439788818,,
4,769,,7.314367294311523,,
4,774,,7.228248596191406,,
4,779,,7.576873779296875,,
4,784,,7.090584754943848,,
,16,,,,6.969592571258545
,17,,,,6.93897819519043
,18,,,,7.582038879394531
,19,,,,7.293586730957031
4,784,,,7.196049213409424,
4,784,7.354498386383057,,,
5,789,,7.255038261413574,,
5,794,,6.927551746368408,,
5,799,,7.171656131744385,,
5,804,,7.022424697875977,,
5,809,,7.441249847412109,,
5,814,,7.254216194152832,,
5,819,,7.436553955078125,,
5,824,,7.464310169219971,,
5,829,,7.249442100524902,,
5,834,,7.910372257232666,,
5,839,,7.300390243530273,,
5,844,,7.733173847198486,,
5,849,,7.063261985778809,,
5,854,,7.753987789154053,,
5,859,,7.033994197845459,,
5,864,,7.093887805938721,,
5,869,,7.2054667472839355,,
5,874,,7.223521709442139,,
5,879,,6.997859954833984,,
5,884,,7.1160569190979,,
5,889,,7.142860412597656,,
5,894,,7.683933734893799,,
5,899,,6.926838397979736,,
5,904,,7.758264064788818,,
5,909,,7.646134376525879,,
5,914,,7.10693883895874,,
5,919,,6.750205993652344,,
5,924,,6.7491888999938965,,
5,929,,6.900345325469971,,
5,934,,6.971229076385498,,
5,939,,7.48858642578125,,
,20,,,,6.906894207000732
,21,,,,6.866666793823242
,22,,,,7.4725260734558105
,23,,,,7.25769567489624
5,941,,,7.125946044921875,
5,941,7.281366348266602,,,
6,944,,6.950727462768555,,
6,949,,7.5744948387146,,
6,954,,7.489402770996094,,
6,959,,7.183749675750732,,
6,964,,6.937674522399902,,
6,969,,7.468053817749023,,
6,974,,6.6840410232543945,,
6,979,,7.258692264556885,,
6,984,,7.32598876953125,,
6,989,,7.271162986755371,,
6,994,,6.92119836807251,,
6,999,,7.1305131912231445,,
6,1004,,7.108462810516357,,
6,1009,,6.7996978759765625,,
6,1014,,7.257294654846191,,
6,1019,,7.56591796875,,
6,1024,,7.231728553771973,,
6,1029,,6.977533340454102,,
6,1034,,7.176740646362305,,
6,1039,,7.433061122894287,,
6,1044,,7.111879825592041,,
6,1049,,7.1753058433532715,,
6,1054,,7.53606653213501,,
6,1059,,7.282571792602539,,
6,1064,,7.282936096191406,,
6,1069,,7.018370628356934,,
6,1074,,7.436455726623535,,
6,1079,,7.530300140380859,,
6,1084,,6.961119174957275,,
6,1089,,6.951391220092773,,
6,1094,,7.702889442443848,,
,24,,,,6.855913162231445
,25,,,,6.783301830291748
,26,,,,7.4123992919921875
,27,,,,7.140925884246826
6,1098,,,7.048135280609131,
6,1098,7.209029674530029,,,
7,1099,,6.899255275726318,,
7,1104,,7.473439693450928,,
7,1109,,7.321849346160889,,
7,1114,,7.067304611206055,,
7,1119,,7.1737060546875,,
7,1124,,6.978302955627441,,
7,1129,,7.6700944900512695,,
7,1134,,7.037219047546387,,
7,1139,,7.182931423187256,,
7,1144,,6.995655536651611,,
7,1149,,7.078127384185791,,
7,1154,,6.993679523468018,,
7,1159,,6.790560245513916,,
7,1164,,7.153615474700928,,
7,1169,,7.107832431793213,,
7,1174,,6.91009521484375,,
7,1179,,6.92333984375,,
7,1184,,6.89085578918457,,
7,1189,,7.179941177368164,,
7,1194,,6.967162132263184,,
7,1199,,7.164995193481445,,
7,1204,,7.078429222106934,,
7,1209,,7.382328987121582,,
7,1214,,6.691535472869873,,
7,1219,,7.326728343963623,,
7,1224,,7.122950077056885,,
7,1229,,6.903406620025635,,
7,1234,,6.769426345825195,,
7,1239,,7.026115417480469,,
7,1244,,7.107901573181152,,
7,1249,,7.039992332458496,,
7,1254,,7.098578929901123,,
,28,,,,6.777359485626221
,29,,,,6.693514347076416
,30,,,,7.317834854125977
,31,,,,7.075463771820068
7,1255,,,6.966042995452881,
7,1255,7.131472110748291,,,
8,1259,,7.026662349700928,,
8,1264,,6.972840309143066,,
8,1269,,7.12824010848999,,
8,1274,,7.066812515258789,,
8,1279,,7.397574424743652,,
8,1284,,7.594046592712402,,
8,1289,,7.296515464782715,,
8,1294,,6.775331974029541,,
8,1299,,7.010778427124023,,
8,1304,,6.881828308105469,,
8,1309,,6.637702465057373,,
8,1314,,6.916460990905762,,
8,1319,,7.311214447021484,,
8,1324,,6.690657138824463,,
8,1329,,6.754332065582275,,
8,1334,,6.7093353271484375,,
8,1339,,6.969354152679443,,
8,1344,,6.928565502166748,,
8,1349,,7.388748645782471,,
8,1354,,6.785858154296875,,
8,1359,,7.290080547332764,,
